listing_id,comments,canceled,notice
22526756,3,0.0,
22527014,1,1.0,6.0
22527757,6,0.0,
22528431,3,0.3333333333333333,10.0
22529242,35,0.0,
22530238,6,0.5,25.666666666666668
22530519,15,0.0,
22531042,5,0.0,
22531195,25,0.0,
22531457,92,0.0,
22532054,2,0.0,
22532242,4,0.0,
22532296,7,0.14285714285714285,3.0
22536953,32,0.0,
22537214,10,0.0,
22537894,2,0.0,
22538631,2,0.5,25.0
22539189,8,0.0,
22540433,4,0.0,
22540501,12,0.0,
22540829,2,0.0,
22540875,1,0.0,
22541045,3,0.0,
22541460,1,0.0,
22541701,16,0.0625,6.0
22541900,1,0.0,
22541983,2,0.5,77.0
22542668,3,0.3333333333333333,10.0
22543172,18,0.1111111111111111,76.0
22543389,8,0.0,
22543397,8,0.0,
22543786,9,0.0,
22544762,1,0.0,
22545215,4,0.0,
22545996,3,0.0,
22546237,77,0.0,
22546547,9,0.0,
22546888,35,0.0,
22547393,1,0.0,
22548129,49,0.0,
22548542,4,0.0,
22548676,1,0.0,
22549399,7,0.14285714285714285,5.0
22549878,3,0.3333333333333333,66.0
22549882,4,0.25,17.0
22550211,1,0.0,
22550215,34,0.0,
22550445,32,0.0,
22550485,7,0.0,
22550754,3,0.3333333333333333,6.0
22551090,1,0.0,
22551183,26,0.0,
22551386,3,0.0,
22551799,28,0.0,
22552195,27,0.037037037037037035,2.0
22552198,24,0.0,
22553337,25,0.0,
22554636,16,0.0,
22554781,12,0.0,
22554920,2,0.5,161.0
22555726,3,0.3333333333333333,82.0
22556260,22,0.0,
22557142,4,0.0,
22558089,9,0.0,
22558563,2,0.0,
22558581,10,0.0,
22558902,3,0.0,
22558948,9,0.0,
22559348,1,0.0,
22559549,2,0.0,
22559994,14,0.0,
22560171,5,0.0,
22560529,4,0.0,
22560797,20,0.0,
22560823,5,0.0,
22560905,2,0.0,
22560927,8,0.0,
22561206,14,0.07142857142857142,110.0
22561329,1,0.0,
22561851,18,0.0,
22561865,17,0.0,
22561987,54,0.0,
22562480,22,0.045454545454545456,16.0
22562895,1,0.0,
22563617,5,0.0,
22563669,35,0.0,
22563899,5,0.0,
22564134,25,0.0,
22564625,17,0.0,
22564853,17,0.0,
22565093,24,0.0,
22565730,31,0.0,
22567214,11,0.0,
22567519,12,0.0,
22569769,8,0.0,
22569877,1,0.0,
22571808,20,0.0,
22575808,1,0.0,
22575914,2,0.0,
22576479,17,0.058823529411764705,145.0
22576515,21,0.0,
22576936,5,0.0,
22577210,5,0.0,
22577256,7,0.0,
22577895,10,0.0,
22578057,16,0.0,
22578189,2,0.0,
22578279,1,0.0,
22578703,13,0.0,
22578859,16,0.0,
22579859,1,0.0,
22580051,23,0.043478260869565216,4.0
22580090,1,0.0,
22580202,22,0.0,
22580495,8,0.0,
22580844,19,0.0,
22581546,13,0.07692307692307693,2.0
22581937,5,0.2,25.0
22581939,3,0.3333333333333333,22.0
22582672,3,0.0,
22583143,10,0.0,
22583857,7,0.0,
22584269,74,0.0,
22585302,6,0.0,
22585349,1,0.0,
22585404,53,0.0,
22585450,2,0.0,
22585547,48,0.020833333333333332,3.0
22585570,7,0.0,
22586474,15,0.0,
22586824,7,0.0,
22586950,10,0.0,
22587130,71,0.0,
22587370,31,0.0,
22589438,18,0.0,
22590475,10,0.0,
22591084,2,0.0,
22591426,1,1.0,3.0
22591702,9,0.1111111111111111,44.0
22592190,5,0.0,
22592225,57,0.0,
22592484,2,0.5,86.0
22592530,1,0.0,
22592552,2,0.0,
22592567,24,0.0,
22592892,28,0.0,
22593181,7,0.14285714285714285,6.0
22593507,52,0.0,
22593654,25,0.0,
22594103,7,0.2857142857142857,7.0
22595033,22,0.0,
22595038,9,0.0,
22595232,1,0.0,
22595614,15,0.0,
22595904,6,0.0,
22596081,5,0.0,
22596117,11,0.0,
22596247,1,0.0,
22596543,1,1.0,41.0
22596657,16,0.0,
22596971,10,0.1,18.0
22597029,4,0.0,
22597230,22,0.0,
22597272,18,0.0,
22598046,21,0.0,
22598279,2,0.5,150.0
22598696,10,0.0,
22598895,1,0.0,
22598925,2,0.0,
22599253,4,0.0,
22599346,2,0.5,29.0
22599412,2,1.0,27.0
22602063,2,0.5,13.0
22604595,2,0.0,
22605063,1,0.0,
22605085,9,0.0,
22605640,1,1.0,35.0
22605913,27,0.0,
22605927,36,0.0,
22606388,3,0.0,
22606405,1,1.0,36.0
22606791,38,0.0,
22607158,44,0.0,
22607208,5,0.2,237.0
22607219,3,0.0,
22607403,4,0.25,4.0
22607457,8,0.0,
22607536,26,0.0,
22608042,47,0.0,
22608501,1,0.0,
22609574,34,0.0,
22609946,28,0.0,
22610015,27,0.0,
22610098,3,0.0,
22610619,10,0.0,
22610761,7,0.0,
22610891,30,0.06666666666666667,25.0
22611037,6,0.0,
22611077,35,0.0,
22611251,1,1.0,19.0
22611334,36,0.0,
22611421,5,0.2,76.0
22611525,2,0.0,
22611721,1,1.0,3.0
22611757,2,0.0,
22612313,19,0.0,
22612541,1,0.0,
22612661,3,0.0,
22613186,11,0.09090909090909091,25.0
22613369,5,0.0,
22614292,8,0.0,
22614427,5,0.2,13.0
22614775,11,0.0,
22614901,13,0.07692307692307693,30.0
22615178,1,0.0,
22615870,47,0.0,
22615957,28,0.0,
22616181,2,0.0,
22621576,13,0.07692307692307693,2.0
22621811,3,0.0,
22623238,25,0.0,
22623285,24,0.0,
22623557,1,0.0,
22623944,5,0.0,
22624028,17,0.0,
22624465,3,0.0,
22624910,7,0.0,
22625410,9,0.0,
22625734,1,0.0,
22626244,12,0.0,
22626312,2,0.0,
22626608,22,0.0,
22627388,9,0.0,
22627487,17,0.0,
22627599,22,0.0,
22627788,1,0.0,
22627862,22,0.045454545454545456,2.0
22627993,5,0.2,6.0
22628481,58,0.0,
22628620,11,0.0,
22628816,24,0.0,
22629077,1,0.0,
22629792,1,0.0,
22630448,37,0.0,
22630537,19,0.2631578947368421,46.6
22630689,16,0.0,
22631213,3,0.3333333333333333,8.0
22631333,17,0.0,
22631571,2,0.0,
22631978,10,0.1,83.0
22632233,9,0.0,
22632260,2,0.0,
22632728,1,1.0,5.0
22632767,4,0.0,
22633285,10,0.0,
22633364,3,0.0,
22633508,10,0.0,
22633931,8,0.0,
22634126,2,0.0,
22634491,33,0.0,
22635237,1,0.0,
22635495,2,0.0,
22635909,31,0.03225806451612903,11.0
22641582,23,0.0,
22641681,53,0.0,
22641969,1,0.0,
22642242,4,0.0,
22642398,2,0.0,
22643249,1,0.0,
22643909,16,0.0,
22644538,26,0.0,
22644738,1,0.0,
22645135,6,0.16666666666666666,79.0
22645576,1,0.0,
22645663,1,0.0,
22647017,18,0.0,
22647048,18,0.0,
22647234,15,0.0,
22647324,2,0.0,
22647428,26,0.0,
22647491,12,0.16666666666666666,19.5
22647830,1,1.0,33.0
22648046,12,0.0,
22648099,1,1.0,15.0
22648337,6,0.0,
22648540,19,0.0,
22648541,66,0.0,
22648831,12,0.08333333333333333,35.0
22648867,17,0.0,
22649054,7,0.0,
22649396,6,0.0,
22649770,9,0.1111111111111111,151.0
22649815,7,0.0,
22650021,8,0.0,
22650977,8,0.0,
22651031,1,1.0,5.0
22652075,6,0.0,
22652929,15,0.06666666666666667,51.0
22653014,19,0.0,
22653411,74,0.0,
22653498,6,0.0,
22653595,2,0.0,
22654645,8,0.875,22.285714285714285
22659296,16,0.0625,43.0
22659525,1,0.0,
22659728,4,0.0,
22659760,1,0.0,
22660171,1,1.0,6.0
22660180,3,0.0,
22660334,2,0.0,
22660488,2,0.5,54.0
22660493,5,0.0,
22660835,3,0.0,
22661199,1,0.0,
22661469,7,0.0,
22661960,4,0.0,
22662382,8,0.375,15.666666666666666
22662581,8,0.125,5.0
22662650,7,0.0,
22663014,23,0.0,
22663549,1,0.0,
22663624,2,0.0,
22664340,1,0.0,
22664837,6,0.0,
22665017,18,0.0,
22665321,9,0.0,
22665729,2,0.0,
22665887,9,0.0,
22666120,5,0.0,
22666872,23,0.0,
22667193,6,0.3333333333333333,8.5
22667397,5,0.2,68.0
22667737,26,0.0,
22667952,6,0.0,
22668364,31,0.0,
22668534,39,0.0,
22669100,10,0.0,
22669408,2,0.5,29.0
22670057,14,0.0,
22670220,19,0.0,
22670336,13,0.0,
22670874,17,0.058823529411764705,5.0
22670909,2,0.0,
22671763,8,0.0,
22672462,5,0.0,
22672960,4,0.0,
22673331,6,0.0,
22673699,8,0.0,
22673830,4,0.0,
22674384,1,0.0,
22676074,8,0.125,32.0
22677446,1,0.0,
22677857,48,0.020833333333333332,10.0
22678534,39,0.0,
22678648,13,0.0,
22679551,21,0.0,
22679800,3,0.0,
22680253,14,0.21428571428571427,40.666666666666664
22680565,2,0.0,
22681123,6,0.16666666666666666,20.0
22681396,2,0.0,
22681593,19,0.0,
22681867,9,0.0,
22682239,4,0.0,
22682517,2,0.0,
22682557,10,0.1,17.0
22682685,5,0.0,
22683068,15,0.06666666666666667,4.0
22683580,7,0.0,
22683585,7,0.0,
22683948,18,0.0,
22684525,2,0.0,
22686053,1,0.0,
22686171,5,0.2,3.0
22686244,1,0.0,
22686912,17,0.0,
22687106,24,0.041666666666666664,10.0
22687346,25,0.0,
22688586,2,0.0,
22688808,6,0.16666666666666666,3.0
22690139,28,0.0,
22690461,33,0.0,
22690698,19,0.0,
22691036,25,0.0,
22691044,32,0.0,
22691298,20,0.0,
22693328,12,0.0,
22694613,4,0.0,
22694859,3,0.3333333333333333,5.0
22695115,11,0.0,
22695125,1,0.0,
22696010,4,0.25,27.0
22696467,7,0.0,
22697003,5,0.4,3.0
22697202,2,0.0,
22697725,3,0.0,
22697968,1,0.0,
22698027,1,0.0,
22698131,31,0.0,
22698449,1,0.0,
22699118,5,0.0,
22699266,1,0.0,
22699351,1,0.0,
22700125,3,0.0,
22700155,9,0.0,
22700181,1,0.0,
22700381,3,0.0,
22700462,10,0.1,138.0
22700837,5,0.0,
22701293,32,0.0,
22702132,13,0.0,
22702820,5,0.0,
22703047,11,0.0,
22703310,1,0.0,
22705523,8,0.125,112.0
22708896,7,0.0,
22710057,1,0.0,
22710257,2,0.0,
22710416,3,0.0,
22710424,7,0.14285714285714285,3.0
22710834,2,0.0,
22711043,9,0.0,
22711931,4,0.0,
22712578,4,0.0,
22712746,25,0.0,
22713931,18,0.05555555555555555,57.0
22714085,5,0.0,
22714607,17,0.0,
22715054,10,0.0,
22715057,5,0.0,
22716225,7,0.14285714285714285,15.0
22717637,27,0.0,
22718479,6,0.0,
22720282,2,0.0,
22721830,9,0.0,
22721996,15,0.0,
22722032,13,0.0,
22723174,11,0.0,
22723241,11,0.0,
22723258,9,0.1111111111111111,61.0
22723545,2,0.0,
22723551,21,0.0,
22723770,2,1.0,22.5
22724276,29,0.0,
22724445,1,0.0,
22724608,24,0.0,
22724791,9,0.0,
22724924,18,0.0,
22725114,24,0.041666666666666664,4.0
22725128,48,0.0,
22725256,17,0.11764705882352941,10.5
22725475,31,0.0,
22725762,4,0.0,
22726195,2,0.0,
22726218,4,0.25,45.0
22726262,13,0.0,
22727667,1,1.0,13.0
22728781,81,0.0,
22728894,4,0.0,
22728956,6,0.0,
22729064,8,0.0,
22729176,3,0.3333333333333333,8.0
22729275,3,0.3333333333333333,2.0
22729919,13,0.0,
22729964,1,0.0,
22730361,25,0.04,10.0
22730948,2,0.0,
22731043,24,0.0,
22731177,1,1.0,2.0
22731181,1,0.0,
22731655,17,0.0,
22731660,12,0.25,21.333333333333332
22731732,1,0.0,
22731765,9,0.0,
22732220,2,0.0,
22732899,4,0.0,
22733239,9,0.1111111111111111,68.0
22733342,20,0.0,
22733784,22,0.0,
22733813,1,0.0,
22736339,6,0.0,
22737439,7,0.0,
22737758,2,0.0,
22737788,5,0.0,
22738749,1,1.0,46.0
22738765,8,0.0,
22739212,8,0.0,
22739230,4,0.0,
22739909,1,0.0,
22740103,6,0.0,
22740185,1,0.0,
22740693,1,0.0,
22740933,12,0.08333333333333333,7.0
22740950,22,0.0,
22741231,2,0.0,
22741234,22,0.0,
22741541,7,0.14285714285714285,30.0
22742057,21,0.047619047619047616,5.0
22742270,11,0.0,
22742667,10,0.0,
22743074,32,0.03125,8.0
22743479,9,0.0,
22743539,5,0.0,
22743663,17,0.0,
22744330,1,1.0,23.0
22744638,12,0.08333333333333333,5.0
22744760,5,0.2,9.0
22744894,8,0.0,
22745258,2,0.0,
22745872,3,0.3333333333333333,5.0
22746273,25,0.0,
22746297,4,0.0,
22746980,7,0.0,
22747051,2,0.0,
22748059,1,1.0,49.0
22748073,34,0.029411764705882353,12.0
22748275,2,1.0,140.0
22748430,13,0.0,
22748954,7,0.0,
22749114,7,0.0,
22749115,11,0.0,
22749140,26,0.0,
22749210,2,0.0,
22749788,12,0.0,
22749857,7,0.0,
22749862,3,0.0,
22749959,9,0.0,
22750105,3,0.0,
22750191,1,0.0,
22750245,33,0.0,
22750469,11,0.0,
22750548,1,0.0,
22750851,2,0.5,5.0
22751123,19,0.0,
22751210,16,0.0,
22751489,16,0.0,
22751515,26,0.0,
22752117,14,0.0,
22752464,24,0.08333333333333333,44.5
22754460,11,0.36363636363636365,2.5
22755106,5,0.0,
22755886,16,0.125,11.0
22757662,3,0.0,
22757922,1,0.0,
22758024,4,0.0,
22758103,1,0.0,
22758458,30,0.0,
22758494,28,0.0,
22758698,3,0.0,
22758863,8,0.0,
22758890,1,1.0,58.0
22758937,77,0.0,
22759139,5,0.0,
22759149,8,0.125,10.0
22759187,10,0.0,
22759215,15,0.0,
22759284,7,0.0,
22759634,7,0.0,
22759641,43,0.0,
22759717,15,0.0,
22759794,9,0.0,
22759804,1,1.0,3.0
22759947,20,0.0,
22760011,25,0.12,122.33333333333333
22760041,13,0.0,
22760322,64,0.0,
22760417,6,0.0,
22760729,62,0.0,
22760852,2,0.0,
22760911,1,0.0,
22761091,3,0.0,
22761205,1,0.0,
22761352,71,0.0,
22761621,6,0.0,
22762906,4,0.0,
22763223,1,0.0,
22763302,3,0.0,
22763986,3,0.3333333333333333,52.0
22764274,8,0.0,
22764490,36,0.0,
22764501,71,0.0,
22764852,3,0.0,
22765025,12,0.0,
22765390,2,0.5,32.0
22765632,1,0.0,
22766394,11,0.0,
22768288,1,0.0,
22768574,4,0.0,
22769721,3,0.0,
22770137,5,0.0,
22770575,10,0.1,6.0
22771212,7,0.0,
22771582,43,0.0,
22771918,12,0.08333333333333333,2.0
22772398,23,0.0,
22772481,14,0.0,
22773866,25,0.0,
22777745,15,0.3333333333333333,18.4
22779149,7,0.0,
22779902,2,0.0,
22779928,1,1.0,9.0
22780109,1,0.0,
22780211,13,0.0,
22780286,9,0.0,
22780613,1,0.0,
22781337,4,0.0,
22781935,1,0.0,
22781972,5,0.0,
22782083,2,0.0,
22782175,15,0.06666666666666667,68.0
22782226,10,0.0,
22782239,41,0.0,
22782364,2,0.0,
22783400,8,0.125,6.0
22783526,2,0.0,
22783644,6,0.0,
22783733,1,1.0,2.0
22783928,4,0.25,6.0
22784433,1,1.0,8.0
22784986,18,0.4444444444444444,27.75
22786141,7,0.0,
22786332,3,0.0,
22786693,10,0.0,
22786815,9,0.0,
22787150,52,0.0,
22787197,1,0.0,
22787470,3,0.0,
22787749,4,0.0,
22787913,7,0.0,
22788354,17,0.0,
22788784,13,0.0,
22788922,1,0.0,
22789515,7,0.0,
22789522,8,0.0,
22791725,13,0.15384615384615385,9.5
22791881,1,0.0,
22791997,66,0.0,
22792208,19,0.0,
22792307,17,0.0,
22792498,1,0.0,
22792584,3,0.0,
22792722,7,0.0,
22792847,58,0.0,
22792877,4,0.25,29.0
22793384,7,0.0,
22793419,3,0.0,
22793426,2,0.0,
22800074,9,0.0,
22800844,7,0.14285714285714285,4.0
22801253,7,0.0,
22801279,14,0.0,
22801461,4,0.0,
22801570,4,0.0,
22801701,5,0.0,
22801721,8,0.0,
22801838,11,0.09090909090909091,85.0
22802057,35,0.0,
22802109,1,0.0,
22802160,14,0.0,
22802740,22,0.045454545454545456,9.0
22802802,12,0.0,
22802900,1,0.0,
22803239,15,0.0,
22803306,4,0.0,
22803476,24,0.0,
22803620,3,0.0,
22803681,8,0.0,
22804512,38,0.0,
22804636,1,0.0,
22804772,18,0.0,
22805069,6,0.0,
22805320,1,0.0,
22805356,8,0.0,
22805450,9,0.0,
22805528,9,0.0,
22805576,1,0.0,
22805971,8,0.0,
22806176,4,0.0,
22806856,3,0.0,
22807022,1,0.0,
22807313,5,0.0,
22807487,3,0.0,
22807920,4,0.0,
22808551,21,0.0,
22809203,5,0.0,
22809209,1,0.0,
22810679,13,0.0,
22810727,1,1.0,13.0
22811017,14,0.07142857142857142,2.0
22811898,17,0.0,
22811910,8,0.0,
22812145,1,0.0,
22812510,2,0.5,5.0
22813211,2,0.0,
22820992,1,1.0,76.0
22821180,2,0.0,
22821716,8,0.125,67.0
22821781,5,0.0,
22822232,4,0.0,
22822369,16,0.0625,20.0
22822737,1,0.0,
22822796,12,0.0,
22823093,5,0.0,
22823219,2,0.0,
22823285,10,0.0,
22824017,5,0.2,29.0
22824627,4,0.25,11.0
22825181,13,0.38461538461538464,15.8
22825368,7,0.0,
22825685,4,0.0,
22825738,7,0.0,
22827359,27,0.0,
22827426,5,0.0,
22827596,7,0.0,
22828531,3,0.0,
22828670,32,0.0,
22828835,19,0.0,
22829763,60,0.0,
22829827,23,0.0,
22830077,8,0.25,4.5
22830146,66,0.0,
22831263,13,0.0,
22831467,11,0.0,
22831960,2,1.0,51.0
22833120,5,0.2,8.0
22837760,2,0.0,
22838604,4,0.0,
22838716,4,0.0,
22839423,6,0.0,
22839820,3,0.0,
22841003,2,0.0,
22841274,8,0.125,14.0
22841394,1,0.0,
22841617,1,0.0,
22841704,58,0.0,
22841948,2,0.0,
22841976,1,1.0,23.0
22841999,2,0.0,
22842005,18,0.0,
22842247,13,0.07692307692307693,39.0
22842743,3,0.0,
22842856,8,0.125,18.0
22843288,23,0.043478260869565216,51.0
22844734,3,0.0,
22845360,3,0.3333333333333333,3.0
22845367,32,0.0,
22845720,20,0.0,
22846749,12,0.0,
22846821,1,1.0,4.0
22847064,18,0.0,
22847605,14,0.0,
22847922,1,0.0,
22851981,1,0.0,
22853181,38,0.0,
22853817,26,0.0,
22853905,5,0.0,
22854263,2,0.0,
22854320,1,0.0,
22854749,3,0.0,
22855295,4,0.0,
22855485,6,0.16666666666666666,27.0
22855906,8,0.25,13.5
22856888,1,0.0,
22858477,18,0.0,
22859414,2,0.0,
22859727,27,0.0,
22860304,2,1.0,4.0
22860727,3,0.0,
22861076,18,0.0,
22861561,35,0.0,
22861613,11,0.0,
22861876,7,0.0,
22861917,31,0.0,
22862707,36,0.0,
22863002,4,0.0,
22863245,2,0.0,
22863304,1,0.0,
22863766,2,0.0,
22864110,3,0.0,
22865014,4,0.0,
22865612,2,0.0,
22866823,7,0.0,
22867276,21,0.0,
22869787,5,0.0,
22871281,21,0.047619047619047616,44.0
22871309,1,0.0,
22871551,19,0.0,
22871677,24,0.0,
22872611,4,0.0,
22872806,1,0.0,
22872874,3,0.0,
22873049,25,0.0,
22873129,1,0.0,
22873479,1,1.0,27.0
22873613,7,0.0,
22873848,3,0.0,
22873977,9,0.1111111111111111,5.0
22874060,16,0.0,
22874083,13,0.0,
22874294,10,0.0,
22874815,3,0.0,
22874930,1,0.0,
22874999,6,0.0,
22875163,9,0.0,
22875251,3,0.0,
22875467,4,0.0,
22875544,6,0.0,
22875844,4,0.25,15.0
22876309,16,0.0,
22876526,17,0.0,
22876605,14,0.0,
22876884,38,0.0,
22877406,4,0.0,
22877483,2,0.0,
22877489,13,0.0,
22877491,12,0.0,
22878391,36,0.0,
22878406,4,0.0,
22878456,7,0.0,
22878678,6,0.0,
22878699,4,0.0,
22878742,29,0.0,
22878774,33,0.0,
22878804,11,0.09090909090909091,55.0
22878967,1,0.0,
22879358,10,0.0,
22879368,2,0.0,
22879369,8,0.0,
22879464,1,0.0,
22879528,2,1.0,19.0
22879606,13,0.0,
22879938,4,0.0,
22880465,2,0.0,
22880991,14,0.0,
22882170,2,1.0,41.5
22883141,68,0.014705882352941176,88.0
22883771,4,0.0,
22883929,10,0.0,
22884025,14,0.0,
22884071,3,0.0,
22884901,3,0.3333333333333333,9.0
22884909,5,0.0,
22885073,17,0.0,
22885202,3,0.0,
22885317,25,0.0,
22891335,18,0.16666666666666666,13.666666666666666
22891486,9,0.0,
22892047,8,0.0,
22892371,13,0.0,
22892984,3,0.0,
22893425,12,0.08333333333333333,6.0
22893714,12,0.16666666666666666,7.0
22893902,6,0.16666666666666666,65.0
22894163,4,0.0,
22894599,4,0.0,
22894800,21,0.0,
22895122,13,0.0,
22895212,1,0.0,
22895462,1,0.0,
22895564,18,0.0,
22896160,2,0.0,
22896224,26,0.0,
22896484,3,0.0,
22896677,62,0.016129032258064516,83.0
22897435,2,1.0,167.0
22898346,6,0.0,
22898483,25,0.04,15.0
22898676,1,0.0,
22898707,2,0.5,79.0
22899500,1,1.0,4.0
22901061,1,1.0,14.0
22901418,20,0.05,11.0
22901985,10,0.0,
22902949,12,0.0,
22903793,2,0.0,
22903800,1,0.0,
22903807,1,0.0,
22904205,18,0.0,
22905340,1,0.0,
22905349,17,0.058823529411764705,45.0
22905589,12,0.0,
22906152,1,0.0,
22906360,67,0.0,
22907503,6,0.0,
22908161,24,0.0,
22913183,8,0.0,
22913742,18,0.05555555555555555,2.0
22913825,7,0.0,
22914436,6,0.0,
22914477,3,0.0,
22914958,2,0.0,
22915040,7,0.0,
22915058,11,0.0,
22915437,28,0.0,
22915465,4,0.0,
22915736,1,1.0,15.0
22915882,9,0.0,
22915959,19,0.05263157894736842,26.0
22916249,1,0.0,
22916508,6,0.0,
22916741,2,0.0,
22917619,17,0.0,
22918793,2,0.0,
22918801,2,0.0,
22919017,2,0.5,6.0
22919429,2,0.0,
22919832,3,0.0,
22919840,15,0.0,
22920439,1,0.0,
22920584,6,0.0,
22920696,11,0.0,
22921634,11,0.18181818181818182,9.0
22922566,1,0.0,
22922722,5,0.0,
22924360,11,0.0,
22924776,22,0.0,
22924934,5,0.2,2.0
22925099,17,0.11764705882352941,7.5
22925231,14,0.0,
22925360,4,0.0,
22925742,3,0.6666666666666666,3.5
22927191,56,0.0,
22927262,17,0.0,
22927611,71,0.0,
22927827,52,0.0,
22928080,52,0.0,
22928443,12,0.0,
22930796,9,0.1111111111111111,2.0
22932079,1,0.0,
22932850,1,0.0,
22933111,42,0.0,
22933141,6,0.0,
22933450,2,0.0,
22934368,5,0.0,
22935012,2,0.5,2.0
22935069,8,0.0,
22935179,23,0.0,
22935747,1,0.0,
22936786,33,0.06060606060606061,33.5
22937536,3,0.0,
22938413,1,0.0,
22938965,3,0.0,
22939116,11,0.0,
22940089,3,0.0,
22940214,4,0.0,
22940510,2,0.0,
22941055,9,0.0,
22941203,13,0.0,
22942080,17,0.0,
22942712,1,1.0,7.0
22943160,1,0.0,
22943186,7,0.0,
22944292,68,0.014705882352941176,39.0
22944924,13,0.07692307692307693,79.0
22946182,15,0.0,
22946805,5,0.0,
22947215,12,0.0,
22948507,2,1.0,35.0
22948544,5,0.0,
22949007,4,0.0,
22949246,5,0.0,
22949309,14,0.07142857142857142,88.0
22950012,1,0.0,
22950165,3,0.3333333333333333,75.0
22950562,1,0.0,
22950731,10,0.0,
22950770,11,0.0,
22951162,1,0.0,
22951166,5,0.0,
22951204,15,0.0,
22951853,3,0.0,
22952022,1,0.0,
22952082,5,0.0,
22952734,11,0.0,
22952875,12,0.0,
22953927,29,0.0,
22954175,16,0.0625,3.0
22954234,9,0.0,
22954256,13,0.07692307692307693,6.0
22954518,10,0.0,
22955112,45,0.022222222222222223,21.0
22955341,76,0.0,
22955614,18,0.05555555555555555,2.0
22955910,3,0.0,
22955942,2,0.5,5.0
22955961,9,0.0,
22956327,11,0.09090909090909091,2.0
22956521,5,0.0,
22956623,14,0.07142857142857142,2.0
22957925,11,0.0,
22959348,3,0.3333333333333333,6.0
22962222,28,0.0,
22962232,2,0.0,
22962308,1,1.0,4.0
22962339,1,1.0,34.0
22962647,20,0.0,
22963124,7,0.0,
22963875,18,0.0,
22964555,27,0.0,
22965384,13,0.0,
22965462,1,1.0,3.0
22965471,2,0.5,17.0
22966154,6,0.16666666666666666,2.0
22966447,6,0.0,
22967521,56,0.017857142857142856,11.0
22968487,13,0.0,
22969103,1,0.0,
22969121,7,0.0,
22969570,1,0.0,
22969674,4,0.0,
22970016,10,0.0,
22970356,5,0.2,17.0
22972355,29,0.0,
22974478,12,0.0,
22975938,1,0.0,
22976094,3,0.0,
22976384,5,0.0,
22976456,14,0.0,
22976609,8,0.0,
22977389,1,0.0,
22977740,10,0.0,
22978245,3,0.6666666666666666,52.5
22978575,1,0.0,
22978608,6,0.16666666666666666,176.0
22979236,10,0.0,
22979300,9,0.0,
22980179,11,0.09090909090909091,19.0
22980602,10,0.0,
22980611,10,0.1,3.0
22980868,11,0.0,
22981760,50,0.0,
22981841,3,0.6666666666666666,2.0
22982411,10,0.0,
22982455,3,0.0,
22982900,2,0.5,15.0
22983722,4,0.0,
22983739,11,0.0,
22984809,1,1.0,4.0
22984837,9,0.0,
22985199,2,1.0,54.5
22987867,1,0.0,
22988481,1,1.0,3.0
22989868,1,0.0,
22990713,9,0.0,
22990754,9,0.0,
22990769,28,0.0,
22991530,22,0.0,
22992421,3,0.0,
22992754,10,0.0,
22992799,3,0.0,
22993209,8,0.25,22.0
22993331,13,0.0,
22993546,2,0.5,64.0
22994180,9,0.0,
22994459,3,0.3333333333333333,6.0
22994600,18,0.05555555555555555,12.0
22994674,3,0.0,
22994892,12,0.0,
22995023,25,0.0,
22995065,3,0.0,
22995217,1,0.0,
22995277,1,0.0,
22995372,1,0.0,
22995376,10,0.0,
22995554,9,0.0,
22995645,2,0.0,
22995657,19,0.0,
22996258,16,0.0,
22997551,4,0.0,
22998092,23,0.0,
22998169,7,0.0,
22998392,6,0.0,
22998636,3,0.0,
22998831,22,0.045454545454545456,19.0
22999091,6,0.0,
22999469,1,1.0,2.0
22999806,1,1.0,4.0
22999868,1,0.0,
22999941,1,0.0,
23000802,2,0.0,
23001094,1,0.0,
23001240,49,0.0,
23001834,2,0.0,
23001926,12,0.0,
23001974,16,0.0625,116.0
23002014,8,0.0,
23002811,4,0.0,
23003033,9,0.0,
23003225,18,0.0,
23003547,6,0.3333333333333333,247.0
23003627,1,1.0,3.0
23003686,8,0.125,32.0
23004514,11,0.09090909090909091,2.0
23004650,38,0.0,
23008676,1,0.0,
23009674,2,0.0,
23010650,6,0.0,
23010814,1,1.0,40.0
23010839,4,0.0,
23011321,13,0.0,
23011381,18,0.0,
23011559,6,0.0,
23011978,9,0.0,
23012168,4,0.0,
23012220,1,0.0,
23012282,1,0.0,
23012381,11,0.0,
23012392,1,0.0,
23012503,10,0.0,
23012613,6,0.16666666666666666,15.0
23013471,2,0.0,
23013522,57,0.0,
23014259,1,0.0,
23014277,1,0.0,
23014370,2,0.0,
23014770,8,0.0,
23014932,11,0.0,
23015118,2,0.0,
23015439,4,0.0,
23015488,12,0.0,
23015536,2,0.0,
23017150,22,0.13636363636363635,65.66666666666667
23017728,10,0.0,
23018544,16,0.0625,23.0
23018841,32,0.0,
23018945,14,0.0,
23018965,43,0.023255813953488372,2.0
23019756,1,0.0,
23020406,11,0.0,
23020560,9,0.0,
23020578,7,0.0,
23020952,6,0.16666666666666666,37.0
23020996,19,0.0,
23021141,19,0.0,
23021696,5,0.0,
23022045,5,0.0,
23022135,5,0.0,
23022226,3,0.0,
23022631,6,0.0,
23022666,2,0.0,
23022667,1,0.0,
23022971,28,0.03571428571428571,69.0
23023058,5,0.0,
23023061,1,0.0,
23023364,1,1.0,2.0
23024847,5,0.2,2.0
23028306,5,0.2,5.0
23030146,1,0.0,
